time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
2028659113,2014-04-14 20:25:13,333556.127469063,333556,127469063,34,0,11,0,2
2028659118,2014-04-14 20:25:18,333577.927854538,333577,927854538,34,0,11,0,2
2028659123,2014-04-14 20:25:23,333599.753611565,333599,753611565,34,0,11,0,2
2028659128,2014-04-14 20:25:28,333621.400085449,333621,400085449,34,0,11,0,2
2028659133,2014-04-14 20:25:33,333643.089813232,333643,89813232,34,0,11,0,2
2028659138,2014-04-14 20:25:38,333664.77689743,333664,776897430,34,0,11,0,2
2028659143,2014-04-14 20:25:43,333686.446081161,333686,446081161,34,0,11,0,2
2028659148,2014-04-14 20:25:48,333707.983682632,333707,983682632,34,0,11,0,2
2028659153,2014-04-14 20:25:53,333729.5727005,333729,572700500,34,0,11,0,2
2028659158,2014-04-14 20:25:58,333751.107879639,333751,107879639,34,0,11,0,2
2028659163,2014-04-14 20:26:03,333772.619827271,333772,619827271,34,0,11,0,2
2028659168,2014-04-14 20:26:08,333794.177286148,333794,177286148,34,0,11,0,2
2028659173,2014-04-14 20:26:13,333815.597991943,333815,597991943,34,0,11,0,2
2028659178,2014-04-14 20:26:18,333837.042291641,333837,42291641,34,0,11,0,2
2028659183,2014-04-14 20:26:23,333858.424132347,333858,424132347,34,0,11,0,2
2028659188,2014-04-14 20:26:28,333879.816726685,333879,816726685,34,0,11,0,2
2028659193,2014-04-14 20:26:33,333901.264562607,333901,264562607,34,0,11,0,2
2028659198,2014-04-14 20:26:38,333922.613789558,333922,613789558,34,0,11,0,2
2028659203,2014-04-14 20:26:43,333943.996558189,333943,996558189,34,0,11,0,2
2028659208,2014-04-14 20:26:48,333965.267607689,333965,267607689,34,0,11,0,2
2028659213,2014-04-14 20:26:53,333986.5969944,333986,596994400,34,0,11,0,2
2028659218,2014-04-14 20:26:58,334007.829966545,334007,829966545,34,0,11,0,2
2028659223,2014-04-14 20:27:03,334029.092197418,334029,92197418,34,0,11,0,2
2028659228,2014-04-14 20:27:08,334050.367961884,334050,367961884,34,0,11,0,2
2028659233,2014-04-14 20:27:13,334071.56787014,334071,567870140,34,0,11,0,2
2028659238,2014-04-14 20:27:18,334092.67182827,334092,671828270,34,0,11,0,2
2028659243,2014-04-14 20:27:23,334113.726945877,334113,726945877,34,0,11,0,2
2028659248,2014-04-14 20:27:28,334134.832164764,334134,832164764,34,0,11,0,2
2028659253,2014-04-14 20:27:33,334156.00924015,334156,9240150,34,0,11,0,2
2028659258,2014-04-14 20:27:38,334176.956709862,334176,956709862,34,0,11,0,2
2028659263,2014-04-14 20:27:43,334198.006684303,334198,6684303,34,0,11,0,2
2028659268,2014-04-14 20:27:48,334219.034450531,334219,34450531,34,0,11,0,2
2028659273,2014-04-14 20:27:53,334240.103365898,334240,103365898,34,0,11,0,2
2028659278,2014-04-14 20:27:58,334261.057250977,334261,57250977,34,0,11,0,2
2028659283,2014-04-14 20:28:03,334282.075991631,334282,75991631,34,0,11,0,2
2028659288,2014-04-14 20:28:08,334303.008218765,334303,8218765,34,0,11,0,2
2028659293,2014-04-14 20:28:13,334323.880004883,334323,880004883,34,0,11,0,2
2028659298,2014-04-14 20:28:18,334344.800509453,334344,800509453,34,0,11,0,2
2028659303,2014-04-14 20:28:23,334365.621535301,334365,621535301,34,0,11,0,2
2028659308,2014-04-14 20:28:28,334386.416748047,334386,416748047,34,0,11,0,2
2028659313,2014-04-14 20:28:33,334407.212348938,334407,212348938,34,0,11,0,2
2028659318,2014-04-14 20:28:38,334427.983577728,334427,983577728,34,0,11,0,2
2028659323,2014-04-14 20:28:43,334448.813094139,334448,813094139,34,0,11,0,2
2028659328,2014-04-14 20:28:48,334469.559491158,334469,559491158,34,0,11,0,2
2028659333,2014-04-14 20:28:53,334490.342396736,334490,342396736,34,0,11,0,2
2028659338,2014-04-14 20:28:58,334511.035588264,334511,35588264,34,0,11,0,2
2028659343,2014-04-14 20:29:03,334531.679084778,334531,679084778,34,0,11,0,2
2028659348,2014-04-14 20:29:08,334552.207470894,334552,207470894,34,0,11,0,2
2028659353,2014-04-14 20:29:13,334572.739933968,334572,739933968,34,0,11,0,2
2028659358,2014-04-14 20:29:18,334593.438323975,334593,438323975,34,0,11,0,2
2028659363,2014-04-14 20:29:23,334613.937511444,334613,937511444,34,0,11,0,2
2028659368,2014-04-14 20:29:28,334634.498538017,334634,498538017,34,0,11,0,2
2028659373,2014-04-14 20:29:33,334655.093920708,334655,93920708,34,0,11,0,2
2028659378,2014-04-14 20:29:38,334675.562373161,334675,562373161,34,0,11,0,2
2028659383,2014-04-14 20:29:43,334696.013298035,334696,13298035,34,0,11,0,2
2028659388,2014-04-14 20:29:48,334716.532361984,334716,532361984,34,0,11,0,2
2028659393,2014-04-14 20:29:53,334736.994405746,334736,994405746,34,0,11,0,2
2028659398,2014-04-14 20:29:58,334757.410193443,334757,410193443,34,0,11,0,2
2028659403,2014-04-14 20:30:03,334777.780023575,334777,780023575,34,0,11,0,2
2028659408,2014-04-14 20:30:08,334798.162315369,334798,162315369,34,0,11,0,2
2028659413,2014-04-14 20:30:13,334818.431771278,334818,431771278,34,0,11,0,2
2028659418,2014-04-14 20:30:18,334838.778962135,334838,778962135,34,0,11,0,2
2028659423,2014-04-14 20:30:23,334859.103107452,334859,103107452,34,0,11,0,2
2028659428,2014-04-14 20:30:28,334879.366904259,334879,366904259,34,0,11,0,2
2028659433,2014-04-14 20:30:33,334899.668284416,334899,668284416,34,0,11,0,2
2028659438,2014-04-14 20:30:38,334919.92418766,334919,924187660,34,0,11,0,2
2028659443,2014-04-14 20:30:43,334940.102175713,334940,102175713,34,0,11,0,2
2028659448,2014-04-14 20:30:48,334960.311387062,334960,311387062,34,0,11,0,2
2028659453,2014-04-14 20:30:53,334980.491317749,334980,491317749,34,0,11,0,2
2028659458,2014-04-14 20:30:58,335000.623988152,335000,623988152,34,0,11,0,2
2028659463,2014-04-14 20:31:03,335020.878582954,335020,878582954,34,0,11,0,2
2028659468,2014-04-14 20:31:08,335040.909136772,335040,909136772,34,0,11,0,2
2028659473,2014-04-14 20:31:13,335060.96867466,335060,968674660,34,0,11,0,2
2028659478,2014-04-14 20:31:18,335081.044167519,335081,44167519,34,0,11,0,2
2028659483,2014-04-14 20:31:23,335101.144499779,335101,144499779,34,0,11,0,2
2028659488,2014-04-14 20:31:28,335121.215909958,335121,215909958,34,0,11,0,2
2028659493,2014-04-14 20:31:33,335141.204463005,335141,204463005,34,0,11,0,2
2028659498,2014-04-14 20:31:38,335161.206936836,335161,206936836,34,0,11,0,2
2028659503,2014-04-14 20:31:43,335181.12023735,335181,120237350,34,0,11,0,2
2028659508,2014-04-14 20:31:48,335201.134562492,335201,134562492,34,0,11,0,2
2028659513,2014-04-14 20:31:53,335220.977976799,335220,977976799,34,0,11,0,2
2028659518,2014-04-14 20:31:58,335240.810224533,335240,810224533,34,0,11,0,2
2028659523,2014-04-14 20:32:03,335260.734016418,335260,734016418,34,0,11,0,2
2028659528,2014-04-14 20:32:08,335280.624026299,335280,624026299,34,0,11,0,2
2028659533,2014-04-14 20:32:13,335300.471458435,335300,471458435,34,0,11,0,2
2028659538,2014-04-14 20:32:18,335320.290629387,335320,290629387,34,0,11,0,2
2028659543,2014-04-14 20:32:23,335340.068009377,335340,68009377,34,0,11,0,2
2028659548,2014-04-14 20:32:28,335359.893730164,335359,893730164,34,0,11,0,2
2028659553,2014-04-14 20:32:33,335379.578053474,335379,578053474,34,0,11,0,2
2028659558,2014-04-14 20:32:38,335399.302007675,335399,302007675,34,0,11,0,2
2028659563,2014-04-14 20:32:43,335418.986317635,335418,986317635,34,0,11,0,2
2028659568,2014-04-14 20:32:48,335438.714183807,335438,714183807,34,0,11,0,2
2028659573,2014-04-14 20:32:53,335458.32694912,335458,326949120,34,0,11,0,2
2028659578,2014-04-14 20:32:58,335478.01898098,335478,18980980,34,0,11,0,2
2028659583,2014-04-14 20:33:03,335497.672510147,335497,672510147,34,0,11,0,2
2028659588,2014-04-14 20:33:08,335517.253554344,335517,253554344,34,0,11,0,2
2028659593,2014-04-14 20:33:13,335536.824411392,335536,824411392,34,0,11,0,2
2028659598,2014-04-14 20:33:18,335556.388789177,335556,388789177,34,0,11,0,2
2028659603,2014-04-14 20:33:23,335575.875409126,335575,875409126,34,0,11,0,2
2028659608,2014-04-14 20:33:28,335595.433938026,335595,433938026,34,0,11,0,2
2028659613,2014-04-14 20:33:33,335614.900395393,335614,900395393,34,0,11,0,2
2028659618,2014-04-14 20:33:38,335634.370862007,335634,370862007,34,0,11,0,2
2028659623,2014-04-14 20:33:43,335653.880168915,335653,880168915,34,0,11,0,2
2028659628,2014-04-14 20:33:48,335673.377007484,335673,377007484,34,0,11,0,2
2028659633,2014-04-14 20:33:53,335692.729432106,335692,729432106,34,0,11,0,2
2028659638,2014-04-14 20:33:58,335712.17669487,335712,176694870,34,0,11,0,2
2028659643,2014-04-14 20:34:03,335731.512123108,335731,512123108,34,0,11,0,2
2028659648,2014-04-14 20:34:08,335750.854180336,335750,854180336,34,0,11,0,2
2028659653,2014-04-14 20:34:13,335770.188437462,335770,188437462,34,0,11,0,2
2028659658,2014-04-14 20:34:18,335789.497299194,335789,497299194,34,0,11,0,2
2028659663,2014-04-14 20:34:23,335808.807914734,335808,807914734,34,0,11,0,2
2028659668,2014-04-14 20:34:28,335828.164204597,335828,164204597,34,0,11,0,2
2028659673,2014-04-14 20:34:33,335847.506541252,335847,506541252,34,0,11,0,2
2028659678,2014-04-14 20:34:38,335866.805168152,335866,805168152,34,0,11,0,2
2028659683,2014-04-14 20:34:43,335886.071320534,335886,71320534,34,0,11,0,2
2028659688,2014-04-14 20:34:48,335905.168597221,335905,168597221,34,0,11,0,2
2028659693,2014-04-14 20:34:53,335924.340401649,335924,340401649,34,0,11,0,2
2028659698,2014-04-14 20:34:58,335943.463689804,335943,463689804,34,0,11,0,2
2028659703,2014-04-14 20:35:03,335962.573483467,335962,573483467,34,0,11,0,2
2028659708,2014-04-14 20:35:08,335981.686779022,335981,686779022,34,0,11,0,2
2028659713,2014-04-14 20:35:13,336000.83714962,336000,837149620,34,0,11,0,2
2028659718,2014-04-14 20:35:18,336019.795853615,336019,795853615,34,0,11,0,2
2028659723,2014-04-14 20:35:23,336038.820467949,336038,820467949,34,0,11,0,2
2028659728,2014-04-14 20:35:28,336057.736063957,336057,736063957,34,0,11,0,2
2028659733,2014-04-14 20:35:33,336076.633248329,336076,633248329,34,0,11,0,2
2028659738,2014-04-14 20:35:38,336095.545077324,336095,545077324,34,0,11,0,2
2028659743,2014-04-14 20:35:43,336114.497038841,336114,497038841,34,0,11,0,2
2028659748,2014-04-14 20:35:48,336133.443754196,336133,443754196,34,0,11,0,2
2028659753,2014-04-14 20:35:53,336152.353900909,336152,353900909,34,0,11,0,2
2028659758,2014-04-14 20:35:58,336171.150203705,336171,150203705,34,0,11,0,2
2028659763,2014-04-14 20:36:03,336190.110703468,336190,110703468,34,0,11,0,2
2028659768,2014-04-14 20:36:08,336208.892050743,336208,892050743,34,0,11,0,2
2028659773,2014-04-14 20:36:13,336227.691324234,336227,691324234,34,0,11,0,2
2028659778,2014-04-14 20:36:18,336246.479887962,336246,479887962,34,0,11,0,2
2028659783,2014-04-14 20:36:23,336265.251086235,336265,251086235,34,0,11,0,2
2028659788,2014-04-14 20:36:28,336284.034789085,336284,34789085,34,0,11,0,2
2028659793,2014-04-14 20:36:33,336302.836780548,336302,836780548,34,0,11,0,2
2028659798,2014-04-14 20:36:38,336321.581715584,336321,581715584,34,0,11,0,2
2028659803,2014-04-14 20:36:43,336340.202172279,336340,202172279,34,0,11,0,2
2028659808,2014-04-14 20:36:48,336358.961826324,336358,961826324,34,0,11,0,2
2028659813,2014-04-14 20:36:53,336377.608924866,336377,608924866,34,0,11,0,2
2028659818,2014-04-14 20:36:58,336396.273562431,336396,273562431,34,0,11,0,2
2028659823,2014-04-14 20:37:03,336414.966300964,336414,966300964,34,0,11,0,2
2028659828,2014-04-14 20:37:08,336433.648651123,336433,648651123,34,0,11,0,2
2028659833,2014-04-14 20:37:13,336452.240952492,336452,240952492,34,0,11,0,2
2028659838,2014-04-14 20:37:18,336470.760374069,336470,760374069,34,0,11,0,2
2028659843,2014-04-14 20:37:23,336489.342599869,336489,342599869,34,0,11,0,2
2028659848,2014-04-14 20:37:28,336507.951768875,336507,951768875,34,0,11,0,2
2028659853,2014-04-14 20:37:33,336526.510780334,336526,510780334,34,0,11,0,2
2028659858,2014-04-14 20:37:38,336544.949842453,336544,949842453,34,0,11,0,2
2028659863,2014-04-14 20:37:43,336563.438579559,336563,438579559,34,0,11,0,2
2028659868,2014-04-14 20:37:48,336582.005496025,336582,5496025,34,0,11,0,2
2028659873,2014-04-14 20:37:53,336600.505249023,336600,505249023,34,0,11,0,2
2028659878,2014-04-14 20:37:58,336618.878608704,336618,878608704,34,0,11,0,2
2028659883,2014-04-14 20:38:03,336637.38424778,336637,384247780,34,0,11,0,2
2028659888,2014-04-14 20:38:08,336655.829301834,336655,829301834,34,0,11,0,2
2028659893,2014-04-14 20:38:13,336674.232117653,336674,232117653,34,0,11,0,2
2028659898,2014-04-14 20:38:18,336692.584589958,336692,584589958,34,0,11,0,2
2028659903,2014-04-14 20:38:23,336710.952060699,336710,952060699,34,0,11,0,2
2028659908,2014-04-14 20:38:28,336729.315485001,336729,315485001,34,0,11,0,2
2028659913,2014-04-14 20:38:33,336747.605748177,336747,605748177,34,0,11,0,2
2028659918,2014-04-14 20:38:38,336765.966970444,336765,966970444,34,0,11,0,2
2028659923,2014-04-14 20:38:43,336784.285155296,336784,285155296,34,0,11,0,2
2028659928,2014-04-14 20:38:48,336802.643736839,336802,643736839,34,0,11,0,2
2028659933,2014-04-14 20:38:53,336820.945281982,336820,945281982,34,0,11,0,2
2028659938,2014-04-14 20:38:58,336839.211657524,336839,211657524,34,0,11,0,2
