time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
2047706738,2014-11-21 07:25:38,502226.197417259,502226,197417259,55,0,11,0,2
2047706743,2014-11-21 07:25:43,502235.138681412,502235,138681412,55,0,11,0,2
2047706748,2014-11-21 07:25:48,502244.251761436,502244,251761436,55,0,11,0,2
2047706753,2014-11-21 07:25:53,502253.280312538,502253,280312538,55,0,11,0,2
2047706758,2014-11-21 07:25:58,502262.485014915,502262,485014915,55,0,11,0,2
2047706763,2014-11-21 07:26:03,502271.702641487,502271,702641487,55,0,11,0,2
2047706768,2014-11-21 07:26:08,502280.945940018,502280,945940018,55,0,11,0,2
2047706773,2014-11-21 07:26:13,502290.245483398,502290,245483398,55,0,11,0,2
2047706778,2014-11-21 07:26:18,502299.654149055,502299,654149055,55,0,11,0,2
2047706783,2014-11-21 07:26:23,502309.068685532,502309,68685532,55,0,11,0,2
2047706788,2014-11-21 07:26:28,502318.472637177,502318,472637177,55,0,11,0,2
2047706793,2014-11-21 07:26:33,502327.942915916,502327,942915916,55,0,11,0,2
2047706798,2014-11-21 07:26:38,502337.594187737,502337,594187737,55,0,11,0,2
2047706803,2014-11-21 07:26:43,502347.303624153,502347,303624153,55,0,11,0,2
2047706808,2014-11-21 07:26:48,502356.938872337,502356,938872337,55,0,11,0,2
2047706813,2014-11-21 07:26:53,502366.584900856,502366,584900856,55,0,11,0,2
2047706818,2014-11-21 07:26:58,502376.419653893,502376,419653893,55,0,11,0,2
2047706823,2014-11-21 07:27:03,502386.214091301,502386,214091301,55,0,11,0,2
2047706828,2014-11-21 07:27:08,502396.156284332,502396,156284332,55,0,11,0,2
2047706833,2014-11-21 07:27:13,502406.036822319,502406,36822319,55,0,11,0,2
2047706838,2014-11-21 07:27:18,502416.115983009,502416,115983009,55,0,11,0,2
2047706843,2014-11-21 07:27:23,502426.152965546,502426,152965546,55,0,11,0,2
