time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
1955669412,2011-12-22 01:30:12,1078298.140776634,1078298,140776634,43,0,11,0,2
1955669417,2011-12-22 01:30:17,1078309.230744362,1078309,230744362,43,0,11,0,2
1955669422,2011-12-22 01:30:22,1078320.206518173,1078320,206518173,43,0,11,0,2
1955669427,2011-12-22 01:30:27,1078331.355952263,1078331,355952263,43,0,11,0,2
1955669432,2011-12-22 01:30:32,1078342.392344475,1078342,392344475,43,0,11,0,2
1955669437,2011-12-22 01:30:37,1078353.463651657,1078353,463651657,43,0,11,0,2
1955669442,2011-12-22 01:30:42,1078364.5667696,1078364,566769600,43,0,11,0,2
1955669447,2011-12-22 01:30:47,1078375.673290253,1078375,673290253,43,0,11,0,2
1955669452,2011-12-22 01:30:52,1078386.790172577,1078386,790172577,43,0,11,0,2
1955669457,2011-12-22 01:30:57,1078397.882940292,1078397,882940292,43,0,11,0,2
1955669462,2011-12-22 01:31:02,1078409.016243935,1078409,16243935,43,0,11,0,2
1955669467,2011-12-22 01:31:07,1078420.133396149,1078420,133396149,43,0,11,0,2
1955669472,2011-12-22 01:31:12,1078431.416599274,1078431,416599274,43,0,11,0,2
1955669477,2011-12-22 01:31:17,1078442.609926224,1078442,609926224,43,0,11,0,2
1955669482,2011-12-22 01:31:22,1078453.768672943,1078453,768672943,43,0,11,0,2
1955669487,2011-12-22 01:31:27,1078464.974309921,1078464,974309921,43,0,11,0,2
1955669492,2011-12-22 01:31:32,1078476.172251701,1078476,172251701,43,0,11,0,2
1955669497,2011-12-22 01:31:37,1078487.428415298,1078487,428415298,43,0,11,0,2
1955669502,2011-12-22 01:31:42,1078498.665208817,1078498,665208817,43,0,11,0,2
1955669507,2011-12-22 01:31:47,1078509.838234901,1078509,838234901,43,0,11,0,2
1955669512,2011-12-22 01:31:52,1078521.145823479,1078521,145823479,43,0,11,0,2
1955669517,2011-12-22 01:31:57,1078532.402436256,1078532,402436256,43,0,11,0,2
1955669522,2011-12-22 01:32:02,1078543.653354645,1078543,653354645,43,0,11,0,2
1955669527,2011-12-22 01:32:07,1078554.922058105,1078554,922058105,43,0,11,0,2
1955669532,2011-12-22 01:32:12,1078566.219519615,1078566,219519615,43,0,11,0,2
1955669537,2011-12-22 01:32:17,1078577.456994057,1078577,456994057,43,0,11,0,2
1955669542,2011-12-22 01:32:22,1078588.884300232,1078588,884300232,43,0,11,0,2
1955669547,2011-12-22 01:32:27,1078600.167744637,1078600,167744637,43,0,11,0,2
1955669552,2011-12-22 01:32:32,1078611.477527618,1078611,477527618,43,0,11,0,2
1955669557,2011-12-22 01:32:37,1078622.872035027,1078622,872035027,43,0,11,0,2
1955669562,2011-12-22 01:32:42,1078634.231197357,1078634,231197357,43,0,11,0,2
1955669567,2011-12-22 01:32:47,1078645.655103683,1078645,655103683,43,0,11,0,2
1955669572,2011-12-22 01:32:52,1078656.970631599,1078656,970631599,43,0,11,0,2
1955669577,2011-12-22 01:32:57,1078668.376933098,1078668,376933098,43,0,11,0,2
1955669582,2011-12-22 01:33:02,1078679.759617805,1078679,759617805,43,0,11,0,2
1955669587,2011-12-22 01:33:07,1078691.214920044,1078691,214920044,43,0,11,0,2
1955669592,2011-12-22 01:33:12,1078702.631457329,1078702,631457329,43,0,11,0,2
1955669597,2011-12-22 01:33:17,1078714.093286514,1078714,93286514,43,0,11,0,2
1955669602,2011-12-22 01:33:22,1078725.544825554,1078725,544825554,43,0,11,0,2
1955669607,2011-12-22 01:33:27,1078736.98784256,1078736,987842560,43,0,11,0,2
1955669612,2011-12-22 01:33:32,1078748.499365807,1078748,499365807,43,0,11,0,2
1955669617,2011-12-22 01:33:37,1078759.944649696,1078759,944649696,43,0,11,0,2
1955669622,2011-12-22 01:33:42,1078771.437443733,1078771,437443733,43,0,11,0,2
1955669627,2011-12-22 01:33:47,1078783.012198448,1078783,12198448,43,0,11,0,2
1955669632,2011-12-22 01:33:52,1078794.548622131,1078794,548622131,43,0,11,0,2
1955669637,2011-12-22 01:33:57,1078806.006498337,1078806,6498337,43,0,11,0,2
1955669642,2011-12-22 01:34:02,1078817.647279739,1078817,647279739,43,0,11,0,2
1955669647,2011-12-22 01:34:07,1078829.231031418,1078829,231031418,43,0,11,0,2
1955669652,2011-12-22 01:34:12,1078840.815071106,1078840,815071106,43,0,11,0,2
1955669657,2011-12-22 01:34:17,1078852.472349167,1078852,472349167,43,0,11,0,2
1955669662,2011-12-22 01:34:22,1078864.130175591,1078864,130175591,43,0,11,0,2
1955669667,2011-12-22 01:34:27,1078875.668514252,1078875,668514252,43,0,11,0,2
1955669672,2011-12-22 01:34:32,1078887.294059753,1078887,294059753,43,0,11,0,2
1955669677,2011-12-22 01:34:37,1078898.904438019,1078898,904438019,43,0,11,0,2
1955669682,2011-12-22 01:34:42,1078910.462021828,1078910,462021828,43,0,11,0,2
1955669687,2011-12-22 01:34:47,1078922.135354996,1078922,135354996,43,0,11,0,2
1955669692,2011-12-22 01:34:52,1078933.809344292,1078933,809344292,43,0,11,0,2
1955669697,2011-12-22 01:34:57,1078945.515295029,1078945,515295029,43,0,11,0,2
1955669702,2011-12-22 01:35:02,1078957.216973305,1078957,216973305,43,0,11,0,2
1955669707,2011-12-22 01:35:07,1078968.854722977,1078968,854722977,43,0,11,0,2
1955669712,2011-12-22 01:35:12,1078980.572400093,1078980,572400093,43,0,11,0,2
1955669717,2011-12-22 01:35:17,1078992.295818329,1078992,295818329,43,0,11,0,2
1955669722,2011-12-22 01:35:22,1079004.074860573,1079004,74860573,43,0,11,0,2
1955669727,2011-12-22 01:35:27,1079015.853343964,1079015,853343964,43,0,11,0,2
1955669732,2011-12-22 01:35:32,1079027.624794006,1079027,624794006,43,0,11,0,2
1955669737,2011-12-22 01:35:37,1079039.3913517,1079039,391351700,43,0,11,0,2
1955669742,2011-12-22 01:35:42,1079051.234519958,1079051,234519958,43,0,11,0,2
1955669747,2011-12-22 01:35:47,1079063.01567173,1079063,15671730,43,0,11,0,2
1955669752,2011-12-22 01:35:52,1079074.890126228,1079074,890126228,43,0,11,0,2
1955669757,2011-12-22 01:35:57,1079086.642824173,1079086,642824173,43,0,11,0,2
1955669762,2011-12-22 01:36:02,1079098.448953629,1079098,448953629,43,0,11,0,2
1955669767,2011-12-22 01:36:07,1079110.310095787,1079110,310095787,43,0,11,0,2
1955669772,2011-12-22 01:36:12,1079122.183315277,1079122,183315277,43,0,11,0,2
1955669777,2011-12-22 01:36:17,1079134.015006065,1079134,15006065,43,0,11,0,2
1955669782,2011-12-22 01:36:22,1079145.923623085,1079145,923623085,43,0,11,0,2
1955669787,2011-12-22 01:36:27,1079157.841124535,1079157,841124535,43,0,11,0,2
1955669792,2011-12-22 01:36:32,1079169.743371964,1079169,743371964,43,0,11,0,2
1955669797,2011-12-22 01:36:37,1079181.672780037,1079181,672780037,43,0,11,0,2
1955669802,2011-12-22 01:36:42,1079193.574155807,1079193,574155807,43,0,11,0,2
1955669807,2011-12-22 01:36:47,1079205.478760719,1079205,478760719,43,0,11,0,2
1955669812,2011-12-22 01:36:52,1079217.458795547,1079217,458795547,43,0,11,0,2
1955669817,2011-12-22 01:36:57,1079229.408978462,1079229,408978462,43,0,11,0,2
1955669822,2011-12-22 01:37:02,1079241.424945831,1079241,424945831,43,0,11,0,2
1955669827,2011-12-22 01:37:07,1079253.407730103,1079253,407730103,43,0,11,0,2
1955669832,2011-12-22 01:37:12,1079265.366703987,1079265,366703987,43,0,11,0,2
1955669837,2011-12-22 01:37:17,1079277.41809845,1079277,418098450,43,0,11,0,2
1955669842,2011-12-22 01:37:22,1079289.437227249,1079289,437227249,43,0,11,0,2
1955669847,2011-12-22 01:37:27,1079301.454362869,1079301,454362869,43,0,11,0,2
1955669852,2011-12-22 01:37:32,1079313.598760605,1079313,598760605,43,0,11,0,2
1955669857,2011-12-22 01:37:37,1079325.651120186,1079325,651120186,43,0,11,0,2
1955669862,2011-12-22 01:37:42,1079337.68969059,1079337,689690590,43,0,11,0,2
1955669867,2011-12-22 01:37:47,1079349.831793785,1079349,831793785,43,0,11,0,2
1955669872,2011-12-22 01:37:52,1079361.856109619,1079361,856109619,43,0,11,0,2
1955669877,2011-12-22 01:37:57,1079374.006512642,1079374,6512642,43,0,11,0,2
1955669882,2011-12-22 01:38:02,1079386.088374138,1079386,88374138,43,0,11,0,2
1955669887,2011-12-22 01:38:07,1079398.170483589,1079398,170483589,43,0,11,0,2
1955669892,2011-12-22 01:38:12,1079410.360724449,1079410,360724449,43,0,11,0,2
1955669897,2011-12-22 01:38:17,1079422.520031929,1079422,520031929,43,0,11,0,2
1955669902,2011-12-22 01:38:22,1079434.712298393,1079434,712298393,43,0,11,0,2
1955669907,2011-12-22 01:38:27,1079446.892080307,1079446,892080307,43,0,11,0,2
1955669912,2011-12-22 01:38:32,1079459.081705093,1079459,81705093,43,0,11,0,2
1955669917,2011-12-22 01:38:37,1079471.377103806,1079471,377103806,43,0,11,0,2
1955669922,2011-12-22 01:38:42,1079483.611929893,1079483,611929893,43,0,11,0,2
1955669927,2011-12-22 01:38:47,1079495.852457047,1079495,852457047,43,0,11,0,2
1955669932,2011-12-22 01:38:52,1079508.124334335,1079508,124334335,43,0,11,0,2
1955669937,2011-12-22 01:38:57,1079520.395237923,1079520,395237923,43,0,11,0,2
1955669942,2011-12-22 01:39:02,1079532.628225327,1079532,628225327,43,0,11,0,2
1955669947,2011-12-22 01:39:07,1079544.895730019,1079544,895730019,43,0,11,0,2
1955669952,2011-12-22 01:39:12,1079557.275550842,1079557,275550842,43,0,11,0,2
1955669957,2011-12-22 01:39:17,1079569.61127758,1079569,611277580,43,0,11,0,2
1955669962,2011-12-22 01:39:22,1079581.86917305,1079581,869173050,43,0,11,0,2
1955669967,2011-12-22 01:39:27,1079594.217797279,1079594,217797279,43,0,11,0,2
1955669972,2011-12-22 01:39:32,1079606.566121101,1079606,566121101,43,0,11,0,2
1955669977,2011-12-22 01:39:37,1079618.908508301,1079618,908508301,43,0,11,0,2
1955669982,2011-12-22 01:39:42,1079631.300960541,1079631,300960541,43,0,11,0,2
1955669987,2011-12-22 01:39:47,1079643.686380386,1079643,686380386,43,0,11,0,2
1955669992,2011-12-22 01:39:52,1079656.045309067,1079656,45309067,43,0,11,0,2
1955669997,2011-12-22 01:39:57,1079668.506080627,1079668,506080627,43,0,11,0,2
1955670002,2011-12-22 01:40:02,1079680.896286964,1079680,896286964,43,0,11,0,2
1955670007,2011-12-22 01:40:07,1079693.442491531,1079693,442491531,43,0,11,0,2
1955670012,2011-12-22 01:40:12,1079705.813240051,1079705,813240051,43,0,11,0,2
1955670017,2011-12-22 01:40:17,1079718.298499107,1079718,298499107,43,0,11,0,2
1955670022,2011-12-22 01:40:22,1079730.796857834,1079730,796857834,43,0,11,0,2
