time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
1933903157,2011-04-14 03:19:17,37998.161325455,37998,161325455,45,0,11,0,2
1933903162,2011-04-14 03:19:22,37976.40591526,37976,405915260,45,0,11,0,2
1933903167,2011-04-14 03:19:27,37954.723451614,37954,723451614,45,0,11,0,2
1933903172,2011-04-14 03:19:32,37932.855905533,37932,855905533,45,0,11,0,2
1933903177,2011-04-14 03:19:37,37910.973264694,37910,973264694,45,0,11,0,2
1933903182,2011-04-14 03:19:42,37889.17670536,37889,176705360,45,0,11,0,2
1933903187,2011-04-14 03:19:47,37867.179487228,37867,179487228,45,0,11,0,2
1933903192,2011-04-14 03:19:52,37845.15991497,37845,159914970,45,0,11,0,2
1933903197,2011-04-14 03:19:57,37823.216346741,37823,216346741,45,0,11,0,2
1933903202,2011-04-14 03:20:02,37801.182382584,37801,182382584,45,0,11,0,2
1933903207,2011-04-14 03:20:07,37779.087306976,37779,87306976,45,0,11,0,2
1933903212,2011-04-14 03:20:12,37757.041995049,37757,41995049,45,0,11,0,2
1933903217,2011-04-14 03:20:17,37734.81414032,37734,814140320,45,0,11,0,2
1933903222,2011-04-14 03:20:22,37712.680130005,37712,680130005,45,0,11,0,2
1933903227,2011-04-14 03:20:27,37690.397580147,37690,397580147,45,0,11,0,2
1933903232,2011-04-14 03:20:32,37668.054948807,37668,54948807,45,0,11,0,2
1933903237,2011-04-14 03:20:37,37645.639054298,37645,639054298,45,0,11,0,2
1933903242,2011-04-14 03:20:42,37623.290390968,37623,290390968,45,0,11,0,2
1933903247,2011-04-14 03:20:47,37600.850105286,37600,850105286,45,0,11,0,2
1933903252,2011-04-14 03:20:52,37578.357557297,37578,357557297,45,0,11,0,2
1933903257,2011-04-14 03:20:57,37555.889621735,37555,889621735,45,0,11,0,2
1933903262,2011-04-14 03:21:02,37533.315781593,37533,315781593,45,0,11,0,2
1933903267,2011-04-14 03:21:07,37510.818157196,37510,818157196,45,0,11,0,2
1933903272,2011-04-14 03:21:12,37488.167761803,37488,167761803,45,0,11,0,2
1933903277,2011-04-14 03:21:17,37465.469165802,37465,469165802,45,0,11,0,2
1933903282,2011-04-14 03:21:22,37442.759407043,37442,759407043,45,0,11,0,2
1933903287,2011-04-14 03:21:27,37419.992030144,37419,992030144,45,0,11,0,2
1933903292,2011-04-14 03:21:32,37397.183442116,37397,183442116,45,0,11,0,2
1933903297,2011-04-14 03:21:37,37374.325153351,37374,325153351,45,0,11,0,2
