time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
1843564588,2008-06-02 13:16:28,396090.451248169,396090,451248169,26,0,11,0,2
1843564598,2008-06-02 13:16:38,396086.074169159,396086,74169159,26,0,11,0,2
1843564608,2008-06-02 13:16:48,396081.722766876,396081,722766876,26,0,11,0,2
1843564618,2008-06-02 13:16:58,396077.255094528,396077,255094528,26,0,11,0,2
1843564628,2008-06-02 13:17:08,396072.752364159,396072,752364159,26,0,11,0,2
1843564638,2008-06-02 13:17:18,396068.189519882,396068,189519882,26,0,11,0,2
1843564648,2008-06-02 13:17:28,396063.537755966,396063,537755966,26,0,11,0,2
1843564658,2008-06-02 13:17:38,396058.932321548,396058,932321548,26,0,11,0,2
1843564668,2008-06-02 13:17:48,396054.159836769,396054,159836769,26,0,11,0,2
1843564678,2008-06-02 13:17:58,396049.422279358,396049,422279358,26,0,11,0,2
1843564688,2008-06-02 13:18:08,396044.562487602,396044,562487602,26,0,11,0,2
1843564698,2008-06-02 13:18:18,396039.777885437,396039,777885437,26,0,11,0,2
1843564708,2008-06-02 13:18:28,396034.903020859,396034,903020859,26,0,11,0,2
1843564718,2008-06-02 13:18:38,396029.957046509,396029,957046509,26,0,11,0,2
1843564728,2008-06-02 13:18:48,396024.910912514,396024,910912514,26,0,11,0,2
1843564738,2008-06-02 13:18:58,396019.821863174,396019,821863174,26,0,11,0,2
1843564748,2008-06-02 13:19:08,396014.725212097,396014,725212097,26,0,11,0,2
1843564758,2008-06-02 13:19:18,396009.667928696,396009,667928696,26,0,11,0,2
1843564768,2008-06-02 13:19:28,396004.534453392,396004,534453392,26,0,11,0,2
1843564778,2008-06-02 13:19:38,395999.344981194,395999,344981194,26,0,11,0,2
1843564788,2008-06-02 13:19:48,395994.180234909,395994,180234909,26,0,11,0,2
1843564798,2008-06-02 13:19:58,395989.01940155,395989,19401550,26,0,11,0,2
1843564808,2008-06-02 13:20:08,395983.76902771,395983,769027710,26,0,11,0,2
1843564818,2008-06-02 13:20:18,395978.555395126,395978,555395126,26,0,11,0,2
1843564828,2008-06-02 13:20:28,395973.252439499,395973,252439499,26,0,11,0,2
1843564838,2008-06-02 13:20:38,395967.941699028,395967,941699028,26,0,11,0,2
1843564848,2008-06-02 13:20:48,395962.601214409,395962,601214409,26,0,11,0,2
1843564858,2008-06-02 13:20:58,395957.302228928,395957,302228928,26,0,11,0,2
1843564868,2008-06-02 13:21:08,395951.947177887,395951,947177887,26,0,11,0,2
1843564878,2008-06-02 13:21:18,395946.568350792,395946,568350792,26,0,11,0,2
1843564888,2008-06-02 13:21:28,395941.206054688,395941,206054688,26,0,11,0,2
1843564898,2008-06-02 13:21:38,395935.7977314,395935,797731400,26,0,11,0,2
1843564908,2008-06-02 13:21:48,395930.401527405,395930,401527405,26,0,11,0,2
1843564918,2008-06-02 13:21:58,395925.01069355,395925,10693550,26,0,11,0,2
1843564928,2008-06-02 13:22:08,395919.637429237,395919,637429237,26,0,11,0,2
1843564938,2008-06-02 13:22:18,395914.219480515,395914,219480515,26,0,11,0,2
1843564948,2008-06-02 13:22:28,395908.747595787,395908,747595787,26,0,11,0,2
1843564958,2008-06-02 13:22:38,395903.295001984,395903,295001984,26,0,11,0,2
1843564968,2008-06-02 13:22:48,395897.987155914,395897,987155914,26,0,11,0,2
1843564978,2008-06-02 13:22:58,395892.47410965,395892,474109650,26,0,11,0,2
1843564988,2008-06-02 13:23:08,395886.993472099,395886,993472099,26,0,11,0,2
1843564998,2008-06-02 13:23:18,395881.517475128,395881,517475128,26,0,11,0,2
1843565008,2008-06-02 13:23:28,395876.042896271,395876,42896271,26,0,11,0,2
1843565018,2008-06-02 13:23:38,395870.525737762,395870,525737762,26,0,11,0,2
1843565028,2008-06-02 13:23:48,395864.95954895,395864,959548950,26,0,11,0,2
1843565038,2008-06-02 13:23:58,395859.439246178,395859,439246178,26,0,11,0,2
1843565048,2008-06-02 13:24:08,395853.979335785,395853,979335785,26,0,11,0,2
1843565058,2008-06-02 13:24:18,395848.518277168,395848,518277168,26,0,11,0,2
1843565068,2008-06-02 13:24:28,395843.023565292,395843,23565292,26,0,11,0,2
1843565078,2008-06-02 13:24:38,395837.436313629,395837,436313629,26,0,11,0,2
1843565088,2008-06-02 13:24:48,395831.939601898,395831,939601898,26,0,11,0,2
1843565098,2008-06-02 13:24:58,395826.387498856,395826,387498856,26,0,11,0,2
1843565108,2008-06-02 13:25:08,395820.853107452,395820,853107452,26,0,11,0,2
1843565118,2008-06-02 13:25:18,395815.326048851,395815,326048851,26,0,11,0,2
1843565128,2008-06-02 13:25:28,395809.80038166,395809,800381660,26,0,11,0,2
1843565138,2008-06-02 13:25:38,395804.286766052,395804,286766052,26,0,11,0,2
1843565148,2008-06-02 13:25:48,395798.787554741,395798,787554741,26,0,11,0,2
1843565158,2008-06-02 13:25:58,395793.250240326,395793,250240326,26,0,11,0,2
1843565168,2008-06-02 13:26:08,395787.781452179,395787,781452179,26,0,11,0,2
1843565178,2008-06-02 13:26:18,395782.328249931,395782,328249931,26,0,11,0,2
1843565188,2008-06-02 13:26:28,395776.784668922,395776,784668922,26,0,11,0,2
1843565198,2008-06-02 13:26:38,395771.279288292,395771,279288292,26,0,11,0,2
1843565208,2008-06-02 13:26:48,395765.682085037,395765,682085037,26,0,11,0,2
1843565218,2008-06-02 13:26:58,395760.193327904,395760,193327904,26,0,11,0,2
1843565228,2008-06-02 13:27:08,395754.687461853,395754,687461853,26,0,11,0,2
1843565238,2008-06-02 13:27:18,395749.103428841,395749,103428841,26,0,11,0,2
1843565248,2008-06-02 13:27:28,395743.531583786,395743,531583786,26,0,11,0,2
1843565258,2008-06-02 13:27:38,395738.051915169,395738,51915169,26,0,11,0,2
1843565268,2008-06-02 13:27:48,395732.534834862,395732,534834862,26,0,11,0,2
1843565278,2008-06-02 13:27:58,395727.114967346,395727,114967346,26,0,11,0,2
1843565288,2008-06-02 13:28:08,395721.495721817,395721,495721817,26,0,11,0,2
1843565298,2008-06-02 13:28:18,395716.017917633,395716,17917633,26,0,11,0,2
1843565308,2008-06-02 13:28:28,395710.477325439,395710,477325439,26,0,11,0,2
1843565318,2008-06-02 13:28:38,395704.930289268,395704,930289268,26,0,11,0,2
1843565328,2008-06-02 13:28:48,395699.499590874,395699,499590874,26,0,11,0,2
1843565338,2008-06-02 13:28:58,395693.98340416,395693,983404160,26,0,11,0,2
1843565348,2008-06-02 13:29:08,395688.484726906,395688,484726906,26,0,11,0,2
