time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
1846944613,2008-07-11 16:10:13,-171730.536912917,-171730,-536912917,25,0,11,0,2
1846944623,2008-07-11 16:10:23,-171727.059048652,-171727,-59048652,25,0,11,0,2
1846944633,2008-07-11 16:10:33,-171723.72372055,-171723,-723720550,25,0,11,0,2
1846944643,2008-07-11 16:10:43,-171720.432904242,-171720,-432904242,25,0,11,0,2
1846944653,2008-07-11 16:10:53,-171717.127421378,-171717,-127421378,25,0,11,0,2
1846944663,2008-07-11 16:11:03,-171713.943170546,-171713,-943170546,25,0,11,0,2
1846944673,2008-07-11 16:11:13,-171710.77666664,-171710,-776666640,25,0,11,0,2
1846944683,2008-07-11 16:11:23,-171707.749300956,-171707,-749300956,25,0,11,0,2
1846944693,2008-07-11 16:11:33,-171704.763423919,-171704,-763423919,25,0,11,0,2
1846944703,2008-07-11 16:11:43,-171701.761038779,-171701,-761038779,25,0,11,0,2
1846944713,2008-07-11 16:11:53,-171698.725431441,-171698,-725431441,25,0,11,0,2
1846944723,2008-07-11 16:12:03,-171695.837060927,-171695,-837060927,25,0,11,0,2
1846944733,2008-07-11 16:12:13,-171693.030687331,-171693,-30687331,25,0,11,0,2
1846944743,2008-07-11 16:12:23,-171690.149133681,-171690,-149133681,25,0,11,0,2
1846944753,2008-07-11 16:12:33,-171687.433967589,-171687,-433967589,25,0,11,0,2
1846944763,2008-07-11 16:12:43,-171684.696103095,-171684,-696103095,25,0,11,0,2
1846944773,2008-07-11 16:12:53,-171681.943511008,-171681,-943511008,25,0,11,0,2
1846944783,2008-07-11 16:13:03,-171679.269753455,-171679,-269753455,25,0,11,0,2
1846944793,2008-07-11 16:13:13,-171676.639683722,-171676,-639683722,25,0,11,0,2
1846944803,2008-07-11 16:13:23,-171674.024274825,-171674,-24274825,25,0,11,0,2
1846944813,2008-07-11 16:13:33,-171671.49973297,-171671,-499732970,25,0,11,0,2
1846944823,2008-07-11 16:13:43,-171668.920483588,-171668,-920483588,25,0,11,0,2
1846944833,2008-07-11 16:13:53,-171666.357507705,-171666,-357507705,25,0,11,0,2
1846944843,2008-07-11 16:14:03,-171663.900000571,-171663,-900000571,25,0,11,0,2
1846944853,2008-07-11 16:14:13,-171661.445762633,-171661,-445762633,25,0,11,0,2
1846944863,2008-07-11 16:14:23,-171658.984996795,-171658,-984996795,25,0,11,0,2
1846944873,2008-07-11 16:14:33,-171656.542466163,-171656,-542466163,25,0,11,0,2
1846944883,2008-07-11 16:14:43,-171654.11953163,-171654,-119531630,25,0,11,0,2
1846944893,2008-07-11 16:14:53,-171651.759544372,-171651,-759544372,25,0,11,0,2
