time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
1854430345,2008-10-06 07:32:25,219127.914944649,219127,914944649,54,0,11,0,2
1854430353,2008-10-06 07:32:33,219150.121612549,219150,121612549,63,0,11,0,2
1854430355,2008-10-06 07:32:35,219154.476338387,219154,476338387,54,0,11,0,2
1854430363,2008-10-06 07:32:43,219176.801636696,219176,801636696,63,0,11,0,2
1854430365,2008-10-06 07:32:45,219181.009128571,219181,9128571,54,0,11,0,2
1854430373,2008-10-06 07:32:53,219203.39764595,219203,397645950,63,0,11,0,2
1854430375,2008-10-06 07:32:55,219207.600546837,219207,600546837,54,0,11,0,2
1854430383,2008-10-06 07:33:03,219229.931530952,219229,931530952,63,0,11,0,2
1854430385,2008-10-06 07:33:05,219234.102908134,219234,102908134,54,0,11,0,2
1854430393,2008-10-06 07:33:13,219256.476659775,219256,476659775,63,0,11,0,2
1854430395,2008-10-06 07:33:15,219260.707197189,219260,707197189,54,0,11,0,2
1854430403,2008-10-06 07:33:23,219283.118150711,219283,118150711,63,0,11,0,2
1854430405,2008-10-06 07:33:25,219287.316552162,219287,316552162,54,0,11,0,2
1854430413,2008-10-06 07:33:33,219309.66462326,219309,664623260,63,0,11,0,2
1854430415,2008-10-06 07:33:35,219313.88800621,219313,888006210,54,0,11,0,2
1854430423,2008-10-06 07:33:43,219336.276988983,219336,276988983,63,0,11,0,2
1854430425,2008-10-06 07:33:45,219340.472183228,219340,472183228,54,0,11,0,2
1854430433,2008-10-06 07:33:53,219362.781998634,219362,781998634,63,0,11,0,2
1854430435,2008-10-06 07:33:55,219366.947518349,219366,947518349,54,0,11,0,2
1854430443,2008-10-06 07:34:03,219389.298374176,219389,298374176,63,0,11,0,2
1854430445,2008-10-06 07:34:05,219393.494932175,219393,494932175,54,0,11,0,2
1854430453,2008-10-06 07:34:13,219415.75422287,219415,754222870,63,0,11,0,2
1854430455,2008-10-06 07:34:15,219419.935164452,219419,935164452,54,0,11,0,2
1854430463,2008-10-06 07:34:23,219442.207221031,219442,207221031,63,0,11,0,2
1854430465,2008-10-06 07:34:25,219446.359239578,219446,359239578,54,0,11,0,2
1854430473,2008-10-06 07:34:33,219468.565318108,219468,565318108,63,0,11,0,2
1854430475,2008-10-06 07:34:35,219472.741660118,219472,741660118,54,0,11,0,2
1854430483,2008-10-06 07:34:43,219494.916517258,219494,916517258,63,0,11,0,2
1854430485,2008-10-06 07:34:45,219499.087613106,219499,87613106,54,0,11,0,2
1854430493,2008-10-06 07:34:53,219521.286698341,219521,286698341,63,0,11,0,2
1854430495,2008-10-06 07:34:55,219525.413263321,219525,413263321,54,0,11,0,2
1854430503,2008-10-06 07:35:03,219547.54357338,219547,543573380,63,0,11,0,2
1854430505,2008-10-06 07:35:05,219551.693819046,219551,693819046,54,0,11,0,2
1854430513,2008-10-06 07:35:13,219573.764990807,219573,764990807,63,0,11,0,2
1854430515,2008-10-06 07:35:15,219577.880199432,219577,880199432,54,0,11,0,2
1854430523,2008-10-06 07:35:23,219599.963526726,219599,963526726,63,0,11,0,2
1854430525,2008-10-06 07:35:25,219604.092993736,219604,92993736,54,0,11,0,2
1854430533,2008-10-06 07:35:33,219626.226400375,219626,226400375,63,0,11,0,2
1854430535,2008-10-06 07:35:35,219630.335619926,219630,335619926,54,0,11,0,2
1854430543,2008-10-06 07:35:43,219652.393514633,219652,393514633,63,0,11,0,2
1854430545,2008-10-06 07:35:45,219656.509563446,219656,509563446,54,0,11,0,2
1854430553,2008-10-06 07:35:53,219678.523406029,219678,523406029,63,0,11,0,2
1854430555,2008-10-06 07:35:55,219682.655857086,219682,655857086,54,0,11,0,2
1854430563,2008-10-06 07:36:03,219704.762573242,219704,762573242,63,0,11,0,2
1854430565,2008-10-06 07:36:05,219708.881351471,219708,881351471,54,0,11,0,2
1854430573,2008-10-06 07:36:13,219730.865719795,219730,865719795,63,0,11,0,2
1854430575,2008-10-06 07:36:15,219734.965724945,219734,965724945,54,0,11,0,2
1854430583,2008-10-06 07:36:23,219757.065882683,219757,65882683,63,0,11,0,2
1854430585,2008-10-06 07:36:25,219761.184866905,219761,184866905,54,0,11,0,2
1854430593,2008-10-06 07:36:33,219783.233217239,219783,233217239,63,0,11,0,2
1854430595,2008-10-06 07:36:35,219787.333581924,219787,333581924,54,0,11,0,2
1854430603,2008-10-06 07:36:43,219809.338911057,219809,338911057,63,0,11,0,2
1854430605,2008-10-06 07:36:45,219813.469558716,219813,469558716,54,0,11,0,2
1854430613,2008-10-06 07:36:53,219835.489801407,219835,489801407,63,0,11,0,2
1854430615,2008-10-06 07:36:55,219839.557271957,219839,557271957,54,0,11,0,2
1854430623,2008-10-06 07:37:03,219861.609430313,219861,609430313,63,0,11,0,2
1854430625,2008-10-06 07:37:05,219865.739620209,219865,739620209,54,0,11,0,2
1854430633,2008-10-06 07:37:13,219887.790804863,219887,790804863,63,0,11,0,2
1854430635,2008-10-06 07:37:15,219891.908759117,219891,908759117,54,0,11,0,2
1854430643,2008-10-06 07:37:23,219913.933040619,219913,933040619,63,0,11,0,2
1854430645,2008-10-06 07:37:25,219918.040895462,219918,40895462,54,0,11,0,2
1854430653,2008-10-06 07:37:33,219940.055293083,219940,55293083,63,0,11,0,2
1854430655,2008-10-06 07:37:35,219944.135399818,219944,135399818,54,0,11,0,2
1854430663,2008-10-06 07:37:43,219966.283662796,219966,283662796,63,0,11,0,2
1854430665,2008-10-06 07:37:45,219970.420659065,219970,420659065,54,0,11,0,2
1854430673,2008-10-06 07:37:53,219992.47132206,219992,471322060,63,0,11,0,2
1854430675,2008-10-06 07:37:55,219996.58477211,219996,584772110,54,0,11,0,2
1854430683,2008-10-06 07:38:03,220018.677379608,220018,677379608,63,0,11,0,2
1854430685,2008-10-06 07:38:05,220022.792722702,220022,792722702,54,0,11,0,2
1854430693,2008-10-06 07:38:13,220044.920041084,220044,920041084,63,0,11,0,2
1854430695,2008-10-06 07:38:15,220049.037396431,220049,37396431,54,0,11,0,2
1854430703,2008-10-06 07:38:23,220071.181955338,220071,181955338,63,0,11,0,2
1854430705,2008-10-06 07:38:25,220075.313069344,220075,313069344,54,0,11,0,2
1854430713,2008-10-06 07:38:33,220097.481098175,220097,481098175,63,0,11,0,2
1854430715,2008-10-06 07:38:35,220101.631568909,220101,631568909,54,0,11,0,2
1854430723,2008-10-06 07:38:43,220123.805599213,220123,805599213,63,0,11,0,2
1854430725,2008-10-06 07:38:45,220127.916510582,220127,916510582,54,0,11,0,2
1854430733,2008-10-06 07:38:53,220150.118504524,220150,118504524,63,0,11,0,2
1854430735,2008-10-06 07:38:55,220154.295093536,220154,295093536,54,0,11,0,2
1854430743,2008-10-06 07:39:03,220176.541240692,220176,541240692,63,0,11,0,2
1854430745,2008-10-06 07:39:05,220180.689444542,220180,689444542,54,0,11,0,2
1854430753,2008-10-06 07:39:13,220202.895384789,220202,895384789,63,0,11,0,2
1854430755,2008-10-06 07:39:15,220207.056334496,220207,56334496,54,0,11,0,2
1854430763,2008-10-06 07:39:23,220229.352248192,220229,352248192,63,0,11,0,2
1854430765,2008-10-06 07:39:25,220233.486414909,220233,486414909,54,0,11,0,2
1854430773,2008-10-06 07:39:33,220255.72163868,220255,721638680,63,0,11,0,2
1854430775,2008-10-06 07:39:35,220259.881417274,220259,881417274,54,0,11,0,2
1854430783,2008-10-06 07:39:43,220282.209877968,220282,209877968,63,0,11,0,2
1854430785,2008-10-06 07:39:45,220286.355736732,220286,355736732,54,0,11,0,2
1854430793,2008-10-06 07:39:53,220308.655360222,220308,655360222,63,0,11,0,2
1854430795,2008-10-06 07:39:55,220312.83970356,220312,839703560,54,0,11,0,2
1854430803,2008-10-06 07:40:03,220335.181258202,220335,181258202,63,0,11,0,2
