time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
1846598065,2008-07-07 15:54:25,-184633.120121001,-184633,-120121001,26,0,11,0,2
1846598075,2008-07-07 15:54:35,-184630.714689254,-184630,-714689254,26,0,11,0,2
1846598085,2008-07-07 15:54:45,-184628.337326049,-184628,-337326049,26,0,11,0,2
1846598095,2008-07-07 15:54:55,-184626.006403922,-184626,-6403922,26,0,11,0,2
1846598105,2008-07-07 15:55:05,-184623.743346213,-184623,-743346213,26,0,11,0,2
1846598115,2008-07-07 15:55:15,-184621.493880271,-184621,-493880271,26,0,11,0,2
1846598125,2008-07-07 15:55:25,-184619.314303397,-184619,-314303397,26,0,11,0,2
1846598135,2008-07-07 15:55:35,-184617.151498794,-184617,-151498794,26,0,11,0,2
1846598145,2008-07-07 15:55:45,-184614.972774505,-184614,-972774505,26,0,11,0,2
1846598155,2008-07-07 15:55:55,-184612.795643805,-184612,-795643805,26,0,11,0,2
1846598165,2008-07-07 15:56:05,-184610.666477202,-184610,-666477202,26,0,11,0,2
1846598175,2008-07-07 15:56:15,-184608.646819114,-184608,-646819114,26,0,11,0,2
1846598185,2008-07-07 15:56:25,-184606.581739425,-184606,-581739425,26,0,11,0,2
1846598195,2008-07-07 15:56:35,-184604.558764457,-184604,-558764457,26,0,11,0,2
1846598205,2008-07-07 15:56:45,-184602.534458159,-184602,-534458159,26,0,11,0,2
1846598215,2008-07-07 15:56:55,-184600.638664245,-184600,-638664245,26,0,11,0,2
1846598225,2008-07-07 15:57:05,-184598.696184157,-184598,-696184157,26,0,11,0,2
1846598235,2008-07-07 15:57:15,-184596.798885344,-184596,-798885344,26,0,11,0,2
1846598245,2008-07-07 15:57:25,-184594.871852874,-184594,-871852874,26,0,11,0,2
1846598255,2008-07-07 15:57:35,-184592.976872443,-184592,-976872443,26,0,11,0,2
1846598265,2008-07-07 15:57:45,-184591.182399749,-184591,-182399749,26,0,11,0,2
1846598275,2008-07-07 15:57:55,-184589.368605613,-184589,-368605613,26,0,11,0,2
1846598285,2008-07-07 15:58:05,-184587.63185501,-184587,-631855010,26,0,11,0,2
1846598295,2008-07-07 15:58:15,-184585.849167823,-184585,-849167823,26,0,11,0,2
1846598305,2008-07-07 15:58:25,-184584.046903609,-184584,-46903609,26,0,11,0,2
1846598315,2008-07-07 15:58:35,-184582.346146583,-184582,-346146583,26,0,11,0,2
1846598325,2008-07-07 15:58:45,-184580.535056113,-184580,-535056113,26,0,11,0,2
1846598335,2008-07-07 15:58:55,-184578.925134658,-184578,-925134658,26,0,11,0,2
1846598345,2008-07-07 15:59:05,-184577.177238463,-184577,-177238463,26,0,11,0,2
1846598355,2008-07-07 15:59:15,-184575.52175331,-184575,-521753310,26,0,11,0,2
1846598365,2008-07-07 15:59:25,-184573.92007923,-184573,-920079230,26,0,11,0,2
1846598375,2008-07-07 15:59:35,-184572.240238189,-184572,-240238189,26,0,11,0,2
1846598385,2008-07-07 15:59:45,-184570.615981101,-184570,-615981101,26,0,11,0,2
1846598395,2008-07-07 15:59:55,-184568.967772483,-184568,-967772483,26,0,11,0,2
1846598405,2008-07-07 16:00:05,-184567.380544661,-184567,-380544661,26,0,11,0,2
1846598415,2008-07-07 16:00:15,-184565.770817756,-184565,-770817756,26,0,11,0,2
1846598425,2008-07-07 16:00:25,-184564.156734466,-184564,-156734466,26,0,11,0,2
1846598435,2008-07-07 16:00:35,-184562.548695563,-184562,-548695563,26,0,11,0,2
1846598445,2008-07-07 16:00:45,-184560.950430869,-184560,-950430869,26,0,11,0,2
1846598455,2008-07-07 16:00:55,-184559.363568305,-184559,-363568305,26,0,11,0,2
1846598465,2008-07-07 16:01:05,-184557.817415236,-184557,-817415236,26,0,11,0,2
1846598475,2008-07-07 16:01:15,-184556.280164718,-184556,-280164718,26,0,11,0,2
1846598485,2008-07-07 16:01:25,-184554.683816909,-184554,-683816909,26,0,11,0,2
1846598495,2008-07-07 16:01:35,-184553.147229194,-184553,-147229194,26,0,11,0,2
1846598505,2008-07-07 16:01:45,-184551.638421058,-184551,-638421058,26,0,11,0,2
1846598515,2008-07-07 16:01:55,-184550.067746161,-184550,-67746161,26,0,11,0,2
1846598525,2008-07-07 16:02:05,-184548.577117919,-184548,-577117919,26,0,11,0,2
1846598535,2008-07-07 16:02:15,-184547.024405478,-184547,-24405478,26,0,11,0,2
1846598545,2008-07-07 16:02:25,-184545.506785392,-184545,-506785392,26,0,11,0,2
