time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
1836323754,2008-03-10 17:55:54,220901.909878731,220901,909878731,34,0,11,0,2
1836323814,2008-03-10 17:56:54,220906.386837959,220906,386837959,34,0,11,0,2
1836323874,2008-03-10 17:57:54,220910.667845726,220910,667845726,34,0,11,0,2
1836323934,2008-03-10 17:58:54,220914.956015587,220914,956015587,34,0,11,0,2
1836323994,2008-03-10 17:59:54,220919.275582314,220919,275582314,34,0,11,0,2
1836324054,2008-03-10 18:00:54,220923.787163734,220923,787163734,34,0,11,0,2
1836324114,2008-03-10 18:01:54,220928.315363884,220928,315363884,34,0,11,0,2
1836324174,2008-03-10 18:02:54,220933.041855812,220933,41855812,34,0,11,0,2
1836324234,2008-03-10 18:03:54,220937.931912422,220937,931912422,34,0,11,0,2
1836324294,2008-03-10 18:04:54,220943.100558281,220943,100558281,34,0,11,0,2
1836324354,2008-03-10 18:05:54,220948.365888596,220948,365888596,34,0,11,0,2
1836324414,2008-03-10 18:06:54,220953.879958153,220953,879958153,34,0,11,0,2
1836324474,2008-03-10 18:07:54,220959.573235512,220959,573235512,34,0,11,0,2
1836324534,2008-03-10 18:08:54,220965.490200996,220965,490200996,34,0,11,0,2
1836324594,2008-03-10 18:09:54,220971.592411041,220971,592411041,34,0,11,0,2
1836324654,2008-03-10 18:10:54,220977.952911377,220977,952911377,34,0,11,0,2
1836324714,2008-03-10 18:11:54,220984.47200489,220984,472004890,34,0,11,0,2
1836324774,2008-03-10 18:12:54,220991.197879791,220991,197879791,34,0,11,0,2
1836324834,2008-03-10 18:13:54,220998.074004173,220998,74004173,34,0,11,0,2
1836324894,2008-03-10 18:14:54,221005.269640923,221005,269640923,34,0,11,0,2
1836324954,2008-03-10 18:15:54,221012.600014687,221012,600014687,34,0,11,0,2
1836411872,2008-03-11 18:24:32,231479.475811005,231479,475811005,25,0,11,0,2
1836411932,2008-03-11 18:25:32,231523.476363182,231523,476363182,25,0,11,0,2
1836411992,2008-03-11 18:26:32,231566.727642059,231566,727642059,25,0,11,0,2
1836412052,2008-03-11 18:27:32,231609.599376678,231609,599376678,25,0,11,0,2
1836412112,2008-03-11 18:28:32,231652.232074738,231652,232074738,25,0,11,0,2
1836412172,2008-03-11 18:29:32,231694.652894974,231694,652894974,25,0,11,0,2
1836412232,2008-03-11 18:30:32,231736.929088593,231736,929088593,25,0,11,0,2
1836412243,2008-03-11 18:30:43,218535.246684074,218535,246684074,34,0,11,0,2
1836412292,2008-03-11 18:31:32,231779.14543438,231779,145434380,25,0,11,0,2
1836412303,2008-03-11 18:31:43,218546.177140236,218546,177140236,34,0,11,0,2
1836412352,2008-03-11 18:32:32,231821.247380257,231821,247380257,25,0,11,0,2
1836413011,2008-03-11 18:43:31,232279.380230904,232279,380230904,25,0,11,0,2
1836413011,2008-03-11 18:43:31,218689.095733643,218689,95733643,34,0,11,0,2
1836413071,2008-03-11 18:44:31,232320.841518402,232320,841518402,25,0,11,0,2
1836413071,2008-03-11 18:44:31,218702.577739716,218702,577739716,34,0,11,0,2
1836413131,2008-03-11 18:45:31,232362.209489822,232362,209489822,25,0,11,0,2
1836413131,2008-03-11 18:45:31,218716.225388527,218716,225388527,34,0,11,0,2
1836413191,2008-03-11 18:46:31,232403.403884888,232403,403884888,25,0,11,0,2
1836413191,2008-03-11 18:46:31,218729.958623886,218729,958623886,34,0,11,0,2
1836413251,2008-03-11 18:47:31,232444.649913788,232444,649913788,25,0,11,0,2
1836413251,2008-03-11 18:47:31,218744.00587368,218744,5873680,34,0,11,0,2
1836413311,2008-03-11 18:48:31,232485.869829178,232485,869829178,25,0,11,0,2
1836413311,2008-03-11 18:48:31,218758.28928566,218758,289285660,34,0,11,0,2
1836413371,2008-03-11 18:49:31,232526.898890495,232526,898890495,25,0,11,0,2
1836413371,2008-03-11 18:49:31,218772.642437935,218772,642437935,34,0,11,0,2
1836413431,2008-03-11 18:50:31,232567.838794708,232567,838794708,25,0,11,0,2
1836413431,2008-03-11 18:50:31,218787.168595314,218787,168595314,34,0,11,0,2
1836413491,2008-03-11 18:51:31,232608.723963737,232608,723963737,25,0,11,0,2
1836413491,2008-03-11 18:51:31,218801.904420853,218801,904420853,34,0,11,0,2
1836414691,2008-03-11 19:11:31,233408.481350899,233408,481350899,25,0,11,0,2
1836414691,2008-03-11 19:11:31,219134.589570045,219134,589570045,34,0,11,0,2
1836414751,2008-03-11 19:12:31,233447.526079178,233447,526079178,25,0,11,0,2
1836414751,2008-03-11 19:12:31,219153.112010002,219153,112010002,34,0,11,0,2
1836414811,2008-03-11 19:13:31,233486.43112278,233486,431122780,25,0,11,0,2
1836414811,2008-03-11 19:13:31,219171.768508911,219171,768508911,34,0,11,0,2
1836414871,2008-03-11 19:14:31,233525.237863541,233525,237863541,25,0,11,0,2
1836414871,2008-03-11 19:14:31,219190.597644806,219190,597644806,34,0,11,0,2
1836414931,2008-03-11 19:15:31,233563.958205223,233563,958205223,25,0,11,0,2
1836414931,2008-03-11 19:15:31,219209.614588737,219209,614588737,34,0,11,0,2
1836414991,2008-03-11 19:16:31,233602.561148643,233602,561148643,25,0,11,0,2
1836414991,2008-03-11 19:16:31,219228.788319588,219228,788319588,34,0,11,0,2
1836415051,2008-03-11 19:17:31,233641.03122139,233641,31221390,25,0,11,0,2
1836415051,2008-03-11 19:17:31,219248.103180885,219248,103180885,34,0,11,0,2
1836415111,2008-03-11 19:18:31,233679.388718605,233679,388718605,25,0,11,0,2
1836415111,2008-03-11 19:18:31,219267.579987526,219267,579987526,34,0,11,0,2
1836415171,2008-03-11 19:19:31,233717.647507668,233717,647507668,25,0,11,0,2
1836415171,2008-03-11 19:19:31,219287.23353672,219287,233536720,34,0,11,0,2
1836415831,2008-03-11 19:30:31,234130.698802948,234130,698802948,25,0,11,0,2
1836415891,2008-03-11 19:31:31,234167.542118073,234167,542118073,25,0,11,0,2
1836496419,2008-03-12 17:53:39,227641.910912514,227641,910912514,26,0,11,0,2
1836496479,2008-03-12 17:54:39,227684.504268646,227684,504268646,26,0,11,0,2
1836496539,2008-03-12 17:55:39,227726.99643898,227726,996438980,26,0,11,0,2
1836496599,2008-03-12 17:56:39,227769.544305801,227769,544305801,26,0,11,0,2
1836496659,2008-03-12 17:57:39,227811.99625206,227811,996252060,26,0,11,0,2
1836496719,2008-03-12 17:58:39,227854.306334496,227854,306334496,26,0,11,0,2
1836496779,2008-03-12 17:59:39,227896.580973625,227896,580973625,26,0,11,0,2
1836496839,2008-03-12 18:00:39,227938.683150291,227938,683150291,26,0,11,0,2
1836496843,2008-03-12 18:00:43,215733.529296875,215733,529296875,45,0,11,0,2
1836496899,2008-03-12 18:01:39,227980.919307709,227980,919307709,26,0,11,0,2
1836496903,2008-03-12 18:01:43,215737.561857224,215737,561857224,45,0,11,0,2
1836497611,2008-03-12 18:13:31,228480.289869308,228480,289869308,26,0,11,0,2
1836497611,2008-03-12 18:13:31,215800.991462708,215800,991462708,45,0,11,0,2
1836497671,2008-03-12 18:14:31,228522.36515522,228522,365155220,26,0,11,0,2
1836497671,2008-03-12 18:14:31,215807.892044067,215807,892044067,45,0,11,0,2
1836497731,2008-03-12 18:15:31,228564.32439518,228564,324395180,26,0,11,0,2
1836497731,2008-03-12 18:15:31,215814.921635628,215814,921635628,45,0,11,0,2
1836497791,2008-03-12 18:16:31,228606.368041039,228606,368041039,26,0,11,0,2
1836497791,2008-03-12 18:16:31,215822.279310226,215822,279310226,45,0,11,0,2
1836497851,2008-03-12 18:17:31,228648.354571342,228648,354571342,26,0,11,0,2
1836497851,2008-03-12 18:17:31,215829.82040596,215829,820405960,45,0,11,0,2
1836497911,2008-03-12 18:18:31,228690.200596809,228690,200596809,26,0,11,0,2
1836497911,2008-03-12 18:18:31,215837.466182709,215837,466182709,45,0,11,0,2
1836497971,2008-03-12 18:19:31,228732.160661697,228732,160661697,26,0,11,0,2
1836497971,2008-03-12 18:19:31,215845.472705841,215845,472705841,45,0,11,0,2
1836498031,2008-03-12 18:20:31,228774.023246765,228774,23246765,26,0,11,0,2
1836498031,2008-03-12 18:20:31,215853.627738953,215853,627738953,45,0,11,0,2
1836498091,2008-03-12 18:21:31,228815.855813026,228815,855813026,26,0,11,0,2
1836498091,2008-03-12 18:21:31,215861.995661736,215861,995661736,45,0,11,0,2
1836499291,2008-03-12 18:41:31,229641.518981934,229641,518981934,26,0,11,0,2
1836499291,2008-03-12 18:41:31,216071.113692284,216071,113692284,45,0,11,0,2
1836499351,2008-03-12 18:42:31,229682.107165337,229682,107165337,26,0,11,0,2
1836499351,2008-03-12 18:42:31,216083.615001678,216083,615001678,45,0,11,0,2
1836499411,2008-03-12 18:43:31,229722.835799217,229722,835799217,26,0,11,0,2
1836499471,2008-03-12 18:44:31,229763.360494614,229763,360494614,26,0,11,0,2
1836499531,2008-03-12 18:45:31,229803.853690147,229803,853690147,26,0,11,0,2
1836499591,2008-03-12 18:46:31,229844.180494308,229844,180494308,26,0,11,0,2
1836499651,2008-03-12 18:47:31,229884.488312721,229884,488312721,26,0,11,0,2
1836499711,2008-03-12 18:48:31,229924.693414688,229924,693414688,26,0,11,0,2
1836499771,2008-03-12 18:49:31,229964.91667366,229964,916673660,26,0,11,0,2
1836500431,2008-03-12 19:00:31,230401.540726662,230401,540726662,26,0,11,0,2
1836500431,2008-03-12 19:00:31,216341.19121933,216341,191219330,45,0,11,0,2
1836500491,2008-03-12 19:01:31,216357.205844879,216357,205844879,45,0,11,0,2
1836500551,2008-03-12 19:02:31,216373.349992752,216373,349992752,45,0,11,0,2
1836500611,2008-03-12 19:03:31,216389.635531425,216389,635531425,45,0,11,0,2
1836500671,2008-03-12 19:04:31,216406.159340858,216406,159340858,45,0,11,0,2
1836500731,2008-03-12 19:05:31,216422.797540665,216422,797540665,45,0,11,0,2
1836500791,2008-03-12 19:06:31,216439.669755936,216439,669755936,45,0,11,0,2
1836500851,2008-03-12 19:07:31,216456.759613991,216456,759613991,45,0,11,0,2
1836500911,2008-03-12 19:08:31,216473.953380585,216473,953380585,45,0,11,0,2
1836500971,2008-03-12 19:09:31,216491.315404892,216491,315404892,45,0,11,0,2
1836501031,2008-03-12 19:10:31,216508.899624825,216508,899624825,45,0,11,0,2
1836501091,2008-03-12 19:11:31,216526.684617996,216526,684617996,45,0,11,0,2
1836501151,2008-03-12 19:12:31,216544.558202744,216544,558202744,45,0,11,0,2
1836501211,2008-03-12 19:13:31,216562.587719917,216562,587719917,45,0,11,0,2
1836501271,2008-03-12 19:14:31,216580.838256836,216580,838256836,45,0,11,0,2
1836501331,2008-03-12 19:15:31,216599.351649284,216599,351649284,45,0,11,0,2
1836501391,2008-03-12 19:16:31,216617.915245056,216617,915245056,45,0,11,0,2
1836501451,2008-03-12 19:17:31,216636.770503998,216636,770503998,45,0,11,0,2
