time_tag_seconds,record_tine,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,data_type_id,data_validity,format_id
1812103240,2007-06-04 10:00:40,-382738.6638031,-382738,-663803100,63,0,11,0,2
1812103300,2007-06-04 10:01:40,-382671.495413779,-382671,-495413779,63,0,11,0,2
1812103360,2007-06-04 10:02:40,-382606.129435538,-382606,-129435538,63,0,11,0,2
1812103420,2007-06-04 10:03:40,-382542.38659954,-382542,-386599540,63,0,11,0,2
1812103480,2007-06-04 10:04:40,-382479.869867324,-382479,-869867324,63,0,11,0,2
1812103540,2007-06-04 10:05:40,-382418.477725982,-382418,-477725982,63,0,11,0,2
1812103600,2007-06-04 10:06:40,-382358.088311194,-382358,-88311194,63,0,11,0,2
1812103660,2007-06-04 10:07:40,-382298.382504462,-382298,-382504462,63,0,11,0,2
1812103720,2007-06-04 10:08:40,-382239.446205138,-382239,-446205138,63,0,11,0,2
1812103780,2007-06-04 10:09:40,-382181.100452422,-382181,-100452422,63,0,11,0,2
1812103840,2007-06-04 10:10:40,-382123.362613677,-382123,-362613677,63,0,11,0,2
1812103900,2007-06-04 10:11:40,-382066.124804496,-382066,-124804496,63,0,11,0,2
1812103960,2007-06-04 10:12:40,-382009.30708599,-382009,-307085990,63,0,11,0,2
1812104020,2007-06-04 10:13:40,-381952.9742527,-381952,-974252700,63,0,11,0,2
1812104080,2007-06-04 10:14:40,-381897.156325339,-381897,-156325339,63,0,11,0,2
1812104140,2007-06-04 10:15:40,-381841.667900084,-381841,-667900084,63,0,11,0,2
1812104200,2007-06-04 10:16:40,-381786.570721625,-381786,-570721625,63,0,11,0,2
1812104260,2007-06-04 10:17:40,-381731.928495406,-381731,-928495406,63,0,11,0,2
1812104320,2007-06-04 10:18:40,-381677.492339133,-381677,-492339133,63,0,11,0,2
1812187107,2007-06-05 09:18:27,-368703.893342017,-368703,-893342017,63,0,11,0,2
1812187129,2007-06-05 09:18:49,-351072.195604323,-351072,-195604323,43,0,11,0,2
1812187167,2007-06-05 09:19:27,-368648.136458396,-368648,-136458396,63,0,11,0,2
1812187189,2007-06-05 09:19:49,-350997.313116073,-350997,-313116073,43,0,11,0,2
